multipole,value,angle
Skew Octupole,0.81269439779,217.6
Skew Octupole,0.78105508706,217.8
Skew Octupole,0.646809383784,218.0
Skew Octupole,0.598479497701,218.2
Skew Octupole,0.654593470906,218.4
Skew Octupole,0.681153332005,218.6
Skew Octupole,0.637738216503,218.8
Skew Octupole,0.612277853334,219.0
Skew Octupole,0.615461663485,219.2
Skew Octupole,0.616393313025,219.4
Skew Octupole,0.599253001069,219.6
Skew Octupole,0.602288704951,219.8
Skew Octupole,0.686624563354,220.0
Skew Octupole,0.807871569233,220.2
Skew Octupole,0.893002726104,220.4
Skew Octupole,0.921478645565,220.6
Skew Octupole,0.894708304565,220.8
Skew Octupole,0.854304059757,221.0
Skew Octupole,0.836510672773,221.2
Skew Octupole,0.76801416163,221.4
Skew Octupole,0.697352314493,221.6
Skew Octupole,0.709366999063,221.8
Skew Octupole,0.726272240577,222.0
Skew Octupole,0.646843299385,222.2
Skew Octupole,0.538597050736,222.4
Skew Octupole,0.442554924695,222.6
Skew Octupole,0.353377548607,222.8
Skew Octupole,0.218491075824,223.0
Skew Octupole,0.0843341381317,223.2
Skew Octupole,-0.0184716771883,223.4
Skew Octupole,0.323356351031,223.6
Skew Octupole,1.88353220618,223.8
Skew Octupole,4.3672850125,224.0
Skew Octupole,2.20147474235,224.2
Skew Octupole,-3.19577725549,224.4
Skew Octupole,-1.74400378477,224.6
Skew Octupole,-0.460351980929,224.8
Skew Octupole,-0.036844372633,225.0
Skew Octupole,0.0449788501468,225.2
Skew Octupole,0.00451900480181,225.4
Skew Octupole,-0.00134451513305,225.6
Skew Octupole,0.0451889075971,225.8
Skew Octupole,0.113451533276,226.0
Skew Octupole,0.146756491711,226.2
Skew Octupole,0.187910223616,226.4
Skew Octupole,0.228922454972,226.6
Skew Octupole,0.244424306992,226.8
Skew Octupole,0.254929168269,227.0
Skew Octupole,0.30096803494,227.2
Skew Octupole,0.347609962196,227.4
Skew Octupole,0.376980178663,227.6
Skew Octupole,0.394454799372,227.8
Skew Octupole,0.437062568611,228.0
Skew Octupole,0.485307983868,228.2
Skew Octupole,0.573444857303,228.4
Skew Octupole,0.635169155864,228.6
Skew Octupole,0.682131223121,228.8
Skew Octupole,0.744578772477,229.0
Skew Octupole,0.805544379827,229.2
Skew Octupole,0.804686042669,229.4
Skew Octupole,0.741192718935,229.6
Skew Octupole,0.622393519027,229.8
Skew Octupole,0.556119946621,230.0
Skew Octupole,0.541377467525,230.2
Skew Octupole,0.72214881486,230.4
Skew Octupole,0.967016820988,230.6
Skew Octupole,1.06923924688,230.8
Skew Octupole,0.997857342661,231.0
Skew Octupole,0.882895792653,231.2
Skew Octupole,0.813983451889,231.4
Skew Octupole,0.758286802526,231.6
Skew Octupole,0.852349266331,231.8
Skew Octupole,0.878481185915,232.0
Skew Octupole,0.872932642438,232.2
Skew Octupole,0.9182902572,232.4
Skew Octupole,0.900050831797,232.6
Skew Octupole,0.868845342685,232.8
Skew Octupole,0.809156640659,233.0
Skew Octupole,0.595332111093,233.2
Skew Octupole,0.251667460424,233.4
Skew Octupole,-0.064374918516,233.6
Skew Octupole,-0.108546868361,233.8
Skew Octupole,0.47966792132,234.0
Skew Octupole,1.662352482,234.2
Skew Octupole,1.72835892855,234.4
Skew Octupole,-1.29971297269,234.6
Skew Octupole,-1.32300352096,234.8
Skew Octupole,-0.515010952899,235.0
Skew Octupole,-0.276164681035,235.2
Skew Octupole,-0.267883539436,235.4
Skew Octupole,-0.358241680847,235.6
Skew Octupole,-0.428474345718,235.8
Skew Octupole,-0.488679406111,236.0
Skew Octupole,-0.525778772372,236.2
Skew Octupole,-0.517851784176,236.4
Skew Octupole,-0.459875868386,236.6
Skew Octupole,-0.44384132378,236.8
Skew Octupole,-0.429494802994,237.0
Skew Octupole,-0.338502379578,237.2
Skew Octupole,-0.266046621563,237.4
Skew Octupole,-0.193784363302,237.6
Skew Octupole,-0.180916253373,237.8
Skew Octupole,-0.224990742037,238.0
Skew Octupole,-0.265782587794,238.2
Skew Octupole,-0.279999441874,238.4
Skew Octupole,-0.293739605241,238.6
Skew Octupole,-0.318226131361,238.8
Skew Octupole,-0.389455513497,239.0
Skew Octupole,-0.534443832894,239.2
Skew Octupole,-0.625647571439,239.4
Skew Octupole,-0.555995100148,239.6
Skew Octupole,-0.413511400296,239.8
Skew Octupole,-0.267835983631,240.0
Skew Octupole,-0.19182965964,240.2
Skew Octupole,-0.178501939478,240.4
Skew Octupole,-0.171088603548,240.6
Skew Octupole,-0.153615240095,240.8
Skew Octupole,-0.183408425267,241.0
Skew Octupole,-0.231552604702,241.2
Skew Octupole,-0.256949699099,241.4
Skew Octupole,-0.264483990551,241.6
Skew Octupole,-0.292632985711,241.8
Skew Octupole,-0.29859787271,242.0
Skew Octupole,-0.327525485584,242.2
Skew Octupole,-0.383364749696,242.4
Skew Octupole,-0.398086962421,242.6
Skew Octupole,-0.417256117244,242.8
Skew Octupole,-0.403139271966,243.0
Skew Octupole,-0.43846423657,243.2
Skew Octupole,-0.703628209488,243.4
Skew Octupole,-1.49718494719,243.6
Skew Octupole,-2.33149289358,243.8
Skew Octupole,-0.457157273338,244.0
Skew Octupole,0.668475589686,244.2
Skew Octupole,0.0998769922643,244.4
Skew Octupole,-0.405804988694,244.6
Skew Octupole,-0.539893535747,244.8
Skew Octupole,-0.545679574033,245.0
Skew Octupole,-0.583637395167,245.2
Skew Octupole,-0.59299951056,245.4
Skew Octupole,-0.478341386159,245.6
Skew Octupole,-0.344889689528,245.8
Skew Octupole,-0.292147523407,246.0
Skew Octupole,-0.276818923256,246.2
Skew Octupole,-0.307975703015,246.4
Skew Octupole,-0.379637463446,246.6
Skew Octupole,-0.361961856154,246.8
Skew Octupole,-0.262770037243,247.0
Skew Octupole,-0.18803346724,247.2
Skew Octupole,-0.117025179662,247.4
Skew Octupole,-0.0754418360733,247.6
Skew Octupole,-0.116777388321,247.8
Skew Octupole,-0.207951630206,248.0
Skew Octupole,-0.295995798668,248.2
Skew Octupole,-0.32768055505,248.4
Skew Octupole,-0.287134012983,248.6
Skew Octupole,-0.218798364786,248.8
Skew Octupole,-0.155920047325,249.0
Skew Octupole,-0.0977606441382,249.2
Skew Octupole,-0.0453618446182,249.4
Skew Octupole,-0.0419434779105,249.6
Skew Octupole,-0.0423574138139,249.8
Skew Octupole,-0.0574621093333,250.0
Skew Octupole,-0.0943277875172,250.2
Skew Octupole,-0.120574616489,250.4
Skew Octupole,-0.149612212437,250.6
Skew Octupole,-0.205217550633,250.8
Skew Octupole,-0.249111097983,251.0
Skew Octupole,-0.256542991466,251.2
Skew Octupole,-0.317173568143,251.4
Skew Octupole,-0.406251631217,251.6
Skew Octupole,-0.475785558793,251.8
Skew Octupole,-0.553945516382,252.0
Skew Octupole,-0.638760166294,252.2
Skew Octupole,-0.701019586665,252.4
Skew Octupole,-0.762496913976,252.6
Skew Octupole,-0.897801894194,252.8
Skew Octupole,-1.04140174286,253.0
Skew Octupole,-1.14323921731,253.2
Skew Octupole,-1.13161399084,253.4
Skew Octupole,-0.800989162773,253.6
Skew Octupole,0.378046490259,253.8
Skew Octupole,2.04257890584,254.0
Skew Octupole,-0.221462542292,254.2
Skew Octupole,-4.97267936874,254.4
Skew Octupole,-3.5247010425,254.6
Skew Octupole,-1.79221432763,254.8
Skew Octupole,-1.25129131016,255.0
Skew Octupole,-1.12368220351,255.2
Skew Octupole,-1.11743316027,255.4
Skew Octupole,-1.09909642951,255.6
Skew Octupole,-1.11525883301,255.8
Skew Octupole,-1.15803106599,256.0
Skew Octupole,-1.21001876972,256.2
Skew Octupole,-1.22642788405,256.4
Skew Octupole,-1.25648728349,256.6
Skew Octupole,-1.30502342804,256.8
Skew Octupole,-1.32421494442,257.0
Skew Octupole,-1.33651343557,257.2
Skew Octupole,-1.34698987042,257.4
Skew Octupole,-1.35685678268,257.6
Skew Octupole,-1.40507227035,257.8
Skew Octupole,-1.51898167507,258.0
Skew Octupole,-1.6423118294,258.2
Skew Octupole,-1.6517063033,258.4
Skew Octupole,-1.5176875018,258.6
Skew Octupole,-1.42003531824,258.8
Skew Octupole,-1.41392974258,259.0
Skew Octupole,-1.43343330958,259.2
Skew Octupole,-1.47959701055,259.4
Skew Octupole,-1.47016965019,259.6
Skew Octupole,-1.39403453493,259.8
Skew Octupole,-1.35204073899,260.0
Skew Octupole,-1.32149563263,260.2
Skew Octupole,-1.28058130758,260.4
Skew Octupole,-1.23333637857,260.6
Skew Octupole,-1.16353880161,260.8
Skew Octupole,-1.0832826065,261.0
Skew Octupole,-1.02041278658,261.2
Skew Octupole,-0.987151638915,261.4
Skew Octupole,-0.937577307592,261.6
Skew Octupole,-0.90652711731,261.8
Skew Octupole,-0.811782496746,262.0
Skew Octupole,-0.728270752562,262.2
Skew Octupole,-0.678108175038,262.4
Skew Octupole,-0.623958525065,262.6
Skew Octupole,-0.588573913313,262.8
Skew Octupole,-0.617741668377,263.0
Skew Octupole,-0.677696848165,263.2
Skew Octupole,-0.754762897366,263.4
Skew Octupole,-0.83892075433,263.6
Skew Octupole,-0.836333860384,263.8
Skew Octupole,-0.484096373165,264.0
Skew Octupole,0.743886418719,264.2
Skew Octupole,1.03132644354,264.4
Skew Octupole,-3.77926272534,264.6
Skew Octupole,-3.59409030444,264.8
Skew Octupole,-1.88506786395,265.0
Skew Octupole,-1.15184043072,265.2
Skew Octupole,-1.01883776619,265.4
Skew Octupole,-1.07245076155,265.6
Skew Octupole,-1.12324086775,265.8
Skew Octupole,-1.13765821071,266.0
Skew Octupole,-1.15823633195,266.2
Skew Octupole,-1.19631633841,266.4
Skew Octupole,-1.19552598054,266.6
Skew Octupole,-1.14307978726,266.8
Skew Octupole,-1.1124105566,267.0
Skew Octupole,-1.05810671185,267.2
Skew Octupole,-1.03486465856,267.4
Skew Octupole,-0.998317998783,267.6
Skew Octupole,-0.995851847106,267.8
Skew Octupole,-0.994402254923,268.0
Skew Octupole,-0.959984138566,268.2
Skew Octupole,-0.933780843828,268.4
Skew Octupole,-0.887311063664,268.6
Skew Octupole,-0.834229423135,268.8
Skew Octupole,-0.776549934408,269.0
Skew Octupole,-0.754663309554,269.2
Skew Octupole,-0.723031040965,269.4
Skew Octupole,-0.673184787658,269.6
Skew Octupole,-0.661768528491,269.8
Skew Octupole,-0.676484286589,270.0
Skew Octupole,-0.666932736699,270.2
Skew Octupole,-0.671644277884,270.4
Skew Octupole,-0.678786657506,270.6
Skew Octupole,-0.731813480835,270.8
Skew Octupole,-0.802528194032,271.0
Skew Octupole,-0.834683011894,271.2
Skew Octupole,-0.884197202298,271.4
Skew Octupole,-0.910017516114,271.6
Skew Octupole,-0.934507319696,271.8
Skew Octupole,-0.935728433947,272.0
Skew Octupole,-0.900929247127,272.2
Skew Octupole,-0.824330474915,272.4
Skew Octupole,-0.711981695979,272.6
Skew Octupole,-0.634415988836,272.8
Skew Octupole,-0.627637043111,273.0
Skew Octupole,-0.677481593815,273.2
Skew Octupole,-0.735348983601,273.4
Skew Octupole,-0.692637972303,273.6
Skew Octupole,-0.758076430462,273.8
Skew Octupole,-0.82487537304,274.0
Skew Octupole,0.0430648881596,274.2
Skew Octupole,-0.318200943708,274.4
Skew Octupole,-0.823312263145,274.6
Skew Octupole,-0.905129961386,274.8
Skew Octupole,-0.827486153667,275.0
Skew Octupole,-0.737042044923,275.2
Skew Octupole,-0.583702052299,275.4
Skew Octupole,-0.403502269803,275.6
Skew Octupole,-0.296526606525,275.8
Skew Octupole,-0.186474781081,276.0
Skew Octupole,-0.0896797431993,276.2
Skew Octupole,-0.0671286048854,276.4
Skew Octupole,-0.0711466872102,276.6
Skew Octupole,-0.0818820306692,276.8
Skew Octupole,-0.0835651760812,277.0
Skew Octupole,-0.0413311025742,277.2
Skew Octupole,0.00342612998766,277.4
Skew Octupole,-0.00302888117989,277.6
Skew Octupole,-0.0233918649954,277.8
Skew Octupole,-0.0505574231677,278.0
Skew Octupole,-0.0826760589207,278.2
Skew Octupole,-0.0775218174135,278.4
Skew Octupole,-0.102220158699,278.6
Skew Octupole,-0.15719936813,278.8
Skew Octupole,-0.152078256841,279.0
Skew Octupole,-0.158782567315,279.2
Skew Octupole,-0.208925136924,279.4
Skew Octupole,-0.236683416046,279.6
Skew Octupole,-0.267845314608,279.8
Skew Octupole,-0.297888234434,280.0
Skew Octupole,-0.276714295614,280.2
Skew Octupole,-0.212189145152,280.4
Skew Octupole,-0.104948663914,280.6
Skew Octupole,0.028587134814,280.8
Skew Octupole,0.122229488383,281.0
Skew Octupole,0.161666341001,281.2
Skew Octupole,0.137438687384,281.4
Skew Octupole,0.0543567720845,281.6
Skew Octupole,0.0339326559204,281.8
Skew Octupole,0.0737549483135,282.0
Skew Octupole,0.0770754865169,282.2
Skew Octupole,-0.0395449367616,282.4
Skew Octupole,-0.183114730025,282.6
Skew Octupole,-0.337941334997,282.8
Skew Octupole,-0.428903597098,283.0
Skew Octupole,-0.456096987198,283.2
Skew Octupole,-0.511668377824,283.4
Skew Octupole,-0.559869687711,283.6
Skew Octupole,-0.517410661512,283.8
Skew Octupole,-0.499455023521,284.0
Skew Octupole,-0.649831172913,284.2
Skew Octupole,-0.0997209145916,284.4
Skew Octupole,-0.346247060296,284.6
Skew Octupole,-0.69223558502,284.8
Skew Octupole,-0.819970545474,285.0
Skew Octupole,-0.870092182609,285.2
Skew Octupole,-0.91106407479,285.4
Skew Octupole,-0.942811318666,285.6
Skew Octupole,-0.959265006799,285.8
Skew Octupole,-0.985244614853,286.0
Skew Octupole,-0.967500046379,286.2
Skew Octupole,-0.948440177385,286.4
Skew Octupole,-0.984503908528,286.6
Skew Octupole,-0.954623259624,286.8
Skew Octupole,-0.99531608288,287.0
Skew Octupole,-0.983806261351,287.2
Skew Octupole,-0.99104838921,287.4
Skew Octupole,-0.989919823422,287.6
Skew Octupole,-0.936951560899,287.8
Skew Octupole,-0.846521401402,288.0
Skew Octupole,-0.733945239378,288.2
Skew Octupole,-0.586469503799,288.4
Skew Octupole,-0.415325992113,288.6
Skew Octupole,-0.197846637253,288.8
Skew Octupole,0.0187904899177,289.0
Skew Octupole,0.156746396957,289.2
Skew Octupole,0.287853546195,289.4
Skew Octupole,0.396006890298,289.6
Skew Octupole,0.430131125445,289.8
Skew Octupole,0.396836557686,290.0
Skew Octupole,0.319980471745,290.2
Skew Octupole,0.22433470611,290.4
Skew Octupole,0.0795943508574,290.6
Skew Octupole,-0.0483724166398,290.8
Skew Octupole,-0.162543889021,291.0
Skew Octupole,-0.219920851732,291.2
Skew Octupole,-0.296649604699,291.4
Skew Octupole,-0.351245132765,291.6
Skew Octupole,-0.336723961426,291.8
Skew Octupole,-0.34403737057,292.0
Skew Octupole,-0.332263291432,292.2
Skew Octupole,-0.24856234169,292.4
Skew Octupole,-0.185794108194,292.6
Skew Octupole,-0.135079489683,292.8
Skew Octupole,-0.0878732516312,293.0
Skew Octupole,-0.0959373637192,293.2
Skew Octupole,-0.146650398184,293.4
Skew Octupole,-0.268348659931,293.6
Skew Octupole,-0.287649078988,293.8
Skew Octupole,0.0359146626728,294.0
Skew Octupole,1.13264219217,294.2
Skew Octupole,0.971128051609,294.4
Skew Octupole,-3.08499300745,294.6
Skew Octupole,-2.92797548384,294.8
Skew Octupole,-1.48967083841,295.0
Skew Octupole,-0.994112115299,295.2
Skew Octupole,-1.03150552525,295.4
Skew Octupole,-1.16219212729,295.6
Skew Octupole,-1.27140387107,295.8
Skew Octupole,-1.34926048317,296.0
Skew Octupole,-1.36643232892,296.2
Skew Octupole,-1.36933802677,296.4
Skew Octupole,-1.37164686909,296.6
Skew Octupole,-1.34194620627,296.8
Skew Octupole,-1.28132164329,297.0
Skew Octupole,-1.20841828706,297.2
Skew Octupole,-1.11615515285,297.4
Skew Octupole,-0.959683145069,297.6
Skew Octupole,-0.808222139313,297.8
Skew Octupole,-0.780451513583,298.0
Skew Octupole,-0.786408678429,298.2
Skew Octupole,-0.805126489561,298.4
Skew Octupole,-0.868921539042,298.6
Skew Octupole,-0.861726055238,298.8
Skew Octupole,-0.781606367899,299.0
Skew Octupole,-0.716331189957,299.2
Skew Octupole,-0.655746949827,299.4
Skew Octupole,-0.679945322192,299.6
Skew Octupole,-0.770999650029,299.8
Skew Octupole,-0.831820726747,300.0
Skew Octupole,-0.860750845678,300.2
Skew Octupole,-0.868437924584,300.4
Skew Octupole,-0.900114008642,300.6
Skew Octupole,-1.00676530836,300.8
Skew Octupole,-1.06616375532,301.0
Skew Octupole,-1.0793526404,301.2
Skew Octupole,-1.04937710593,301.4
Skew Octupole,-1.02190887159,301.6
Skew Octupole,-0.996289222627,301.8
Skew Octupole,-0.983682207367,302.0
Skew Octupole,-1.01195034848,302.2
Skew Octupole,-1.04340475951,302.4
Skew Octupole,-1.09494305532,302.6
Skew Octupole,-1.12718084088,302.8
Skew Octupole,-1.08224652453,303.0
Skew Octupole,-0.940003197806,303.2
Skew Octupole,-0.597869634753,303.4
Skew Octupole,0.304199466033,303.6
Skew Octupole,0.555699235393,303.8
Skew Octupole,-2.85256659751,304.0
Skew Octupole,-3.57318573431,304.2
Skew Octupole,-1.48691974291,304.4
Skew Octupole,-0.607909904273,304.6
Skew Octupole,-0.461394389482,304.8
Skew Octupole,-0.481217987256,305.0
Skew Octupole,-0.525257779859,305.2
Skew Octupole,-0.601841828756,305.4
Skew Octupole,-0.704939749199,305.6
Skew Octupole,-0.67726510763,305.8
Skew Octupole,-0.640979048894,306.0
Skew Octupole,-0.613258694243,306.2
Skew Octupole,-0.643108502198,306.4
Skew Octupole,-0.71150682994,306.6
Skew Octupole,-0.790596695273,306.8
Skew Octupole,-0.818011022781,307.0
Skew Octupole,-0.756135613162,307.2
Skew Octupole,-0.666427883865,307.4
Skew Octupole,-0.638086324255,307.6
Skew Octupole,-0.674820231116,307.8
Skew Octupole,-0.74153358237,308.0
Skew Octupole,-0.812879490207,308.2
Skew Octupole,-0.864371578325,308.4
Skew Octupole,-0.898672094283,308.6
Skew Octupole,-0.925050468837,308.8
Skew Octupole,-0.953881014212,309.0
Skew Octupole,-1.00200878398,309.2
Skew Octupole,-1.04517519642,309.4
Skew Octupole,-0.992695606925,309.6
Skew Octupole,-0.923478958791,309.8
Skew Octupole,-0.909730631705,310.0
Skew Octupole,-0.939111263969,310.2
Skew Octupole,-1.00702413358,310.4
Skew Octupole,-1.06477607163,310.6
Skew Octupole,-1.10734468539,310.8
Skew Octupole,-1.16539644025,311.0
Skew Octupole,-1.22970531085,311.2
Skew Octupole,-1.30900741897,311.4
Skew Octupole,-1.38361704432,311.6
Skew Octupole,-1.4542319646,311.8
Skew Octupole,-1.54389027473,312.0
Skew Octupole,-1.54656497003,312.2
Skew Octupole,-1.52859142799,312.4
Skew Octupole,-1.61582577561,312.6
Skew Octupole,-1.6600987397,312.8
Skew Octupole,-1.51145468991,313.0
Skew Octupole,-1.4635794788,313.2
Skew Octupole,-1.43002621151,313.4
Skew Octupole,-1.21197878944,313.6
Skew Octupole,-0.593313730961,313.8
Skew Octupole,0.398881938906,314.0
Skew Octupole,-0.162735066101,314.2
Skew Octupole,-2.84943597274,314.4
Skew Octupole,-2.3294315121,314.6
Skew Octupole,-1.19593616809,314.8
Skew Octupole,-0.683075124106,315.0
Skew Octupole,-0.409327486168,315.2
Skew Octupole,-0.255218311273,315.4
Skew Octupole,-0.225194145401,315.6
Skew Octupole,-0.308262468051,315.8
Skew Octupole,-0.409514771873,316.0
Skew Octupole,-0.55343168109,316.2
Skew Octupole,-0.712307782278,316.4
Skew Octupole,-0.719442401408,316.6
Skew Octupole,-0.723631247119,316.8
Skew Octupole,-0.716833050768,317.0
Skew Octupole,-0.594438314914,317.2
Skew Octupole,-0.408965193494,317.4
Skew Octupole,-0.403174801778,317.6
Skew Octupole,-0.30711485153,317.8
Skew Octupole,-0.259350738934,318.0
Skew Octupole,-0.338342858509,318.2
Skew Octupole,-0.395800919216,318.4
Skew Octupole,-0.324185591129,318.6
Skew Octupole,-0.213279410427,318.8
Skew Octupole,-0.178016037973,319.0
Skew Octupole,-0.201160953828,319.2
Skew Octupole,-0.229967087508,319.4
Skew Octupole,-0.205643969135,319.6
Skew Octupole,0.012322242883,319.8
Skew Octupole,0.234725314616,320.0
Skew Octupole,0.307445807632,320.2
Skew Octupole,0.286557913045,320.4
Skew Octupole,0.261998807496,320.6
Skew Octupole,0.240798068654,320.8
Skew Octupole,0.217472997374,321.0
Skew Octupole,0.206978964666,321.2
Skew Octupole,0.196774338395,321.4
Skew Octupole,0.164874568197,321.6
Skew Octupole,0.165973086447,321.8
Skew Octupole,0.25464894299,322.0
Skew Octupole,0.375937950131,322.2
Skew Octupole,0.409973872267,322.4
Skew Octupole,0.373931780378,322.6
Skew Octupole,0.384495658862,322.8
Skew Octupole,0.415044657084,323.0
Skew Octupole,0.397982575841,323.2
Skew Octupole,0.368236339145,323.4
Skew Octupole,0.243059184624,323.6
Skew Octupole,0.109494761301,323.8
Skew Octupole,0.321977616321,324.0
Skew Octupole,1.86439174692,324.2
Skew Octupole,3.02767968471,324.4
Skew Octupole,-1.69331921672,324.6
Skew Octupole,-2.98173002574,324.8
Skew Octupole,-1.45095695391,325.0
Skew Octupole,-0.371323359667,325.2
Skew Octupole,-0.130093436263,325.4
Skew Octupole,-0.239326429433,325.6
Skew Octupole,-0.435792061463,325.8
Skew Octupole,-0.673925337188,326.0
Skew Octupole,-0.794866320164,326.2
Skew Octupole,-0.88085151635,326.4
Skew Octupole,-0.919677354734,326.6
Skew Octupole,-0.921465800328,326.8
Skew Octupole,-0.877117488908,327.0
Skew Octupole,-0.806078025205,327.2
Skew Octupole,-0.704249699685,327.4
Skew Octupole,-0.583829374647,327.6
Skew Octupole,-0.483510719886,327.8
Skew Octupole,-0.402858169532,328.0
Skew Octupole,-0.366196323012,328.2
Skew Octupole,-0.336611095946,328.4
Skew Octupole,-0.262775914462,328.6
Skew Octupole,-0.212019952723,328.8
Skew Octupole,-0.138522892975,329.0
Skew Octupole,-0.0554041281349,329.2
Skew Octupole,0.0207878700115,329.4
Skew Octupole,0.115614451897,329.6
Skew Octupole,0.217000568414,329.8
Skew Octupole,0.318986472958,330.0
Skew Octupole,0.397347926772,330.2
Skew Octupole,0.460415064929,330.4
Skew Octupole,0.496344843855,330.6
Skew Octupole,0.505340853269,330.8
Skew Octupole,0.498985074875,331.0
Skew Octupole,0.502214592145,331.2
Skew Octupole,0.500271131476,331.4
Skew Octupole,0.482971797629,331.6
Skew Octupole,0.453039813991,331.8
Skew Octupole,0.439370225168,332.0
Skew Octupole,0.453669529445,332.2
Skew Octupole,0.47657008041,332.4
Skew Octupole,0.496819481337,332.6
Skew Octupole,0.533793169711,332.8
Skew Octupole,0.555662286351,333.0
Skew Octupole,0.606697775926,333.2
Skew Octupole,0.77257181931,333.4
Skew Octupole,1.0455233868,333.6
Skew Octupole,1.12908076239,333.8
Skew Octupole,-0.0902333873242,334.0
Skew Octupole,-1.04439618253,334.2
Skew Octupole,0.0813649119761,334.4
Skew Octupole,0.529203353609,334.6
Skew Octupole,0.455006496103,334.8
Skew Octupole,0.243614170866,335.0
Skew Octupole,0.0387405541766,335.2
Skew Octupole,-0.119755827064,335.4
Skew Octupole,-0.300227667381,335.6
Skew Octupole,-0.493720429173,335.8
Skew Octupole,-0.608217829517,336.0
Skew Octupole,-0.683635037905,336.2
Skew Octupole,-0.698633097773,336.4
Skew Octupole,-0.669914516722,336.6
Skew Octupole,-0.62007673205,336.8
Skew Octupole,-0.556954479921,337.0
Skew Octupole,-0.518988895402,337.2
Skew Octupole,-0.505910239507,337.4
Skew Octupole,-0.486445541056,337.6
Skew Octupole,-0.488036229512,337.8
Skew Octupole,-0.490787124665,338.0
Skew Octupole,-0.500323613018,338.2
Skew Octupole,-0.505839689546,338.4
Skew Octupole,-0.522313419754,338.6
Skew Octupole,-0.595373191204,338.8
Skew Octupole,-0.703578001849,339.0
Skew Octupole,-0.758671043319,339.2
Skew Octupole,-0.718929262682,339.4
Skew Octupole,-0.655261667208,339.6
Skew Octupole,-0.596074811252,339.8
Skew Octupole,-0.574319456092,340.0
Skew Octupole,-0.594511269225,340.2
Skew Octupole,-0.626450033086,340.4
Skew Octupole,-0.655633262165,340.6
Skew Octupole,-0.738694808907,340.8
Skew Octupole,-0.82670765115,341.0
Skew Octupole,-0.84241578955,341.2
Skew Octupole,-0.887734802176,341.4
Skew Octupole,-0.967438421294,341.6
Skew Octupole,-1.01532289456,341.8
Skew Octupole,-1.04344417105,342.0
Skew Octupole,-1.08342747309,342.2
Skew Octupole,-1.11679228643,342.4
Skew Octupole,-1.12678749492,342.6
Skew Octupole,-1.14347918819,342.8
Skew Octupole,-1.15015203747,343.0
Skew Octupole,-1.16801607311,343.2
Skew Octupole,-1.17786989563,343.4
Skew Octupole,-1.03697679585,343.6
Skew Octupole,-0.121191946555,343.8
Skew Octupole,1.11460366287,344.0
Skew Octupole,0.124270889393,344.2
Skew Octupole,-3.45414127214,344.4
Skew Octupole,-2.22436952161,344.6
Skew Octupole,-1.39022123771,344.8
Skew Octupole,-0.958883785599,345.0
Skew Octupole,-0.864432131929,345.2
Skew Octupole,-0.868659423916,345.4
Skew Octupole,-0.903388702439,345.6
Skew Octupole,-0.94858034136,345.8
Skew Octupole,-1.04455415502,346.0
Skew Octupole,-1.16545543203,346.2
Skew Octupole,-1.35471723685,346.4
Skew Octupole,-1.50113322883,346.6
Skew Octupole,-1.67434031981,346.8
Skew Octupole,-1.82310955099,347.0
Skew Octupole,-1.86367504479,347.2
Skew Octupole,-1.81552650723,347.4
Skew Octupole,-1.72832341144,347.6
Skew Octupole,-1.56432991194,347.8
Skew Octupole,-1.3719577088,348.0
Skew Octupole,-1.23155756898,348.2
Skew Octupole,-1.06594272204,348.4
Skew Octupole,-0.904074647133,348.6
Skew Octupole,-0.781736960259,348.8
Skew Octupole,-0.674820347854,349.0
Skew Octupole,-0.595419914136,349.2
Skew Octupole,-0.614778879597,349.4
Skew Octupole,-0.654865877013,349.6
Skew Octupole,-0.485854534046,349.8
Skew Octupole,-0.377969059419,350.0
Skew Octupole,-0.261587880246,350.2
Skew Octupole,-0.160750020499,350.4
Skew Octupole,-0.128137057433,350.6
Skew Octupole,-0.132984993134,350.8
Skew Octupole,-0.105706626915,351.0
Skew Octupole,-0.124703117692,351.2
Skew Octupole,-0.148464898408,351.4
Skew Octupole,-0.140620280488,351.6
Skew Octupole,-0.147550206105,351.8
Skew Octupole,-0.115575806993,352.0
Skew Octupole,-0.0246642490769,352.2
Skew Octupole,0.0513098932375,352.4
Skew Octupole,0.10426878737,352.6
Skew Octupole,0.160768617528,352.8
Skew Octupole,0.0907579343236,353.0
Skew Octupole,0.0222942210772,353.2
Skew Octupole,-0.0911391101622,353.4
Skew Octupole,-0.173060858204,353.6
Skew Octupole,-0.104703540634,353.8
Skew Octupole,0.5981602308,354.0
Skew Octupole,2.04112391287,354.2
Skew Octupole,1.58573114201,354.4
Skew Octupole,-1.52354090916,354.6
Skew Octupole,-1.64711485769,354.8
Skew Octupole,-0.56032647068,355.0
Skew Octupole,-0.147429582546,355.2
Skew Octupole,-0.114176505457,355.4
Skew Octupole,-0.163697043942,355.6
Skew Octupole,-0.168693808866,355.8
Skew Octupole,-0.159524390232,356.0
Skew Octupole,-0.206085041367,356.2
Skew Octupole,-0.142083754715,356.4
Skew Octupole,-0.0725909162136,356.6
Skew Octupole,-0.143696907399,356.8
Skew Octupole,-0.248719069488,357.0
Skew Octupole,-0.327387168433,357.2
Skew Octupole,-0.462390919364,357.4
Skew Octupole,-0.477343897697,357.6
Skew Octupole,-0.687084510925,357.8
Skew Octupole,-0.702782388201,358.0
Skew Octupole,-0.633507171732,358.2
Skew Octupole,-0.541993042444,358.4
