Normal Quadrupole,-28.8158792212,83.6
Normal Quadrupole,-28.8146312265,83.8
Normal Quadrupole,-28.8133832318,84.0
Normal Quadrupole,-28.8121352371,84.2
Normal Quadrupole,-28.8108872424,84.4
Normal Quadrupole,-28.8096392477,84.6
Normal Quadrupole,-28.808391253,84.8
Normal Quadrupole,-28.8071432583,85.0
Normal Quadrupole,-28.8058952636,85.2
Normal Quadrupole,-28.8046472689,85.4
Normal Quadrupole,-28.8033992742,85.6
Normal Quadrupole,-28.8021512795,85.8
Normal Quadrupole,-28.8009032848,86.0
Normal Quadrupole,-28.7996552901,86.2
Normal Quadrupole,-28.7984072954,86.4
Normal Quadrupole,-28.7971593007,86.6
Normal Quadrupole,-28.795911306,86.8
Normal Quadrupole,-28.7946633113,87.0
Normal Quadrupole,-28.7934153166,87.2
Normal Quadrupole,-28.7921673219,87.4
Normal Quadrupole,-28.7909193272,87.6
Normal Quadrupole,-28.7896713325,87.8
Normal Quadrupole,-28.7884233378,88.0
Normal Quadrupole,-28.7871753431,88.2
Normal Quadrupole,-28.7859273484,88.4
Normal Quadrupole,-28.7846793537,88.6
Normal Quadrupole,-28.783431359,88.8
Normal Quadrupole,-28.7821833643,89.0
Normal Quadrupole,-28.7809353696,89.2
Normal Quadrupole,-28.7796873749,89.4
Normal Quadrupole,-28.7784393802,89.6
Normal Quadrupole,-28.7771913855,89.8
Normal Quadrupole,-28.7759433908,90.0
Normal Quadrupole,-28.7746953961,90.2
Normal Quadrupole,-28.7734474014,90.4
Normal Quadrupole,-28.7721994067,90.6
Normal Quadrupole,-28.770951412,90.8
Normal Quadrupole,-28.7697034173,91.0
Normal Quadrupole,-28.7684554226,91.2
Normal Quadrupole,-28.7672074279,91.4
Normal Quadrupole,-28.7659594332,91.6
Normal Quadrupole,-28.7647114385,91.8
Normal Quadrupole,-28.7634634439,92.0
Normal Quadrupole,-28.7622154492,92.2
Normal Quadrupole,-28.7609674545,92.4
Normal Quadrupole,-28.7597194598,92.6
Normal Quadrupole,-28.7584714651,92.8
Normal Quadrupole,-28.7572234704,93.0
Normal Quadrupole,-28.7559754757,93.2
Normal Quadrupole,-28.754727481,93.4
Normal Quadrupole,-28.7534794863,93.6
Normal Quadrupole,-28.7522314916,93.8
Normal Quadrupole,-28.7509834969,94.0
Normal Quadrupole,-28.7497355022,94.2
Normal Quadrupole,-28.7484875075,94.4
Normal Quadrupole,-28.7472395128,94.6
Normal Quadrupole,-28.7459915181,94.8
Normal Quadrupole,-28.7447435234,95.0
Normal Quadrupole,-28.7434955287,95.2
Normal Quadrupole,-28.742247534,95.4
Normal Quadrupole,-28.7409995393,95.6
Normal Quadrupole,-28.7397515446,95.8
Normal Quadrupole,-28.7385035499,96.0
Normal Quadrupole,-28.7372555552,96.2
Normal Quadrupole,-28.7360075605,96.4
Normal Quadrupole,-28.7347595658,96.6
Normal Quadrupole,-28.7335115711,96.8
Normal Quadrupole,-28.7322635764,97.0
Normal Quadrupole,-28.7310155817,97.2
Normal Quadrupole,-28.729767587,97.4
Normal Quadrupole,-28.7285195923,97.6
Normal Quadrupole,-28.7272715976,97.8
Normal Quadrupole,-28.7260236029,98.0
Normal Quadrupole,-28.7247756082,98.2
Normal Quadrupole,-28.7235276135,98.4
Normal Quadrupole,-28.7222796188,98.6
Normal Quadrupole,-28.7210316241,98.8
Normal Quadrupole,-28.7197836294,99.0
Normal Quadrupole,-28.7185356347,99.2
Normal Quadrupole,-28.71728764,99.4
Normal Quadrupole,-28.7160396453,99.6
Normal Quadrupole,-28.7147916506,99.8
Normal Quadrupole,-28.7135436559,100.0
Normal Quadrupole,-28.7122956612,100.2
Normal Quadrupole,-28.7110476665,100.4
Normal Quadrupole,-28.7097996718,100.6
Normal Quadrupole,-28.7085516771,100.8
Normal Quadrupole,-28.7073036824,101.0
Normal Quadrupole,-28.7060556877,101.2
Normal Quadrupole,-28.704807693,101.4
Normal Quadrupole,-28.7035596983,101.6
Normal Quadrupole,-28.7023117036,101.8
Normal Quadrupole,-28.7010637089,102.0
Normal Quadrupole,-28.6998157142,102.2
Normal Quadrupole,-28.6985677195,102.4
Normal Quadrupole,-28.6973197249,102.6
Normal Quadrupole,-28.6960717302,102.8
Normal Quadrupole,-28.6948237355,103.0
Normal Quadrupole,-28.6935757408,103.2
Normal Quadrupole,-28.6923277461,103.4
Normal Quadrupole,-28.6910797514,103.6
Normal Quadrupole,-28.6898317567,103.8
Normal Quadrupole,-28.688583762,104.0
Normal Quadrupole,-28.6873357673,104.2
Normal Quadrupole,-28.6860877726,104.4
Normal Quadrupole,-28.6848397779,104.6
Normal Quadrupole,-28.6835917832,104.8
Normal Quadrupole,-28.6823437885,105.0
Normal Quadrupole,-28.6810957938,105.2
Normal Quadrupole,-28.6798477991,105.4
Normal Quadrupole,-28.6785998044,105.6
Normal Quadrupole,-28.6773518097,105.8
Normal Quadrupole,-28.676103815,106.0
Normal Quadrupole,-28.6748558203,106.2
Normal Quadrupole,-28.6736078256,106.4
Normal Quadrupole,-28.6723598309,106.6
Normal Quadrupole,-28.6711118362,106.8
Normal Quadrupole,-28.6698638415,107.0
Normal Quadrupole,-28.6686158468,107.2
Normal Quadrupole,-28.6673678521,107.4
Normal Quadrupole,-28.6661198574,107.6
Normal Quadrupole,-28.6648718627,107.8
Normal Quadrupole,-28.663623868,108.0
Normal Quadrupole,-28.6623758733,108.2
Normal Quadrupole,-28.6611278786,108.4
Normal Quadrupole,-28.6598798839,108.6
Normal Quadrupole,-28.6586318892,108.8
Normal Quadrupole,-28.6573838945,109.0
Normal Quadrupole,-28.6561358998,109.2
Normal Quadrupole,-28.6548879051,109.4
Normal Quadrupole,-28.6536399104,109.6
Normal Quadrupole,-28.6523919157,109.8
Normal Quadrupole,-28.651143921,110.0
Normal Quadrupole,-28.6498959263,110.2
Normal Quadrupole,-28.6486479316,110.4
Normal Quadrupole,-28.6473999369,110.6
Normal Quadrupole,-28.6461519422,110.8
Normal Quadrupole,-28.6449039475,111.0
Normal Quadrupole,-28.6436559528,111.2
Normal Quadrupole,-28.6424079581,111.4
Normal Quadrupole,-28.6411599634,111.6
Normal Quadrupole,-28.6399119687,111.8
Normal Quadrupole,-28.638663974,112.0
